station_id,tl,rf,ff,ffx,cglo,so_h,rr,rrm,tb10,tb20
81,99.96,99.96,100.0,100.0,99.98,100.0,99.94,99.95,0.0,0.0
82,99.88,99.38,99.58,99.6,99.51,99.93,99.65,99.89,0.0,0.0
83,100.0,100.0,90.17,90.17,99.92,100.0,99.61,99.91,29.12,29.12
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,99.99,99.98,99.27,99.32,99.99,100.0,98.93,99.87,0.0,0.0
86,99.89,99.8,99.83,99.84,99.92,100.0,99.22,99.91,95.26,93.18
87,99.84,99.84,99.83,99.83,99.84,100.0,99.82,99.84,0.0,0.0
88,99.99,89.94,99.99,99.99,99.99,100.0,95.98,96.07,99.38,99.99
89,99.99,99.99,94.82,94.82,99.96,100.0,99.77,100.0,99.99,99.99
90,99.91,100.0,99.94,99.94,99.94,99.94,99.85,100.0,100.0,99.68
91,100.0,100.0,99.99,99.99,98.8,100.0,99.96,99.99,100.0,100.0
92,99.99,99.99,99.99,99.99,99.78,100.0,99.88,100.0,99.99,99.74
93,100.0,100.0,99.99,100.0,99.99,100.0,99.77,99.99,0.0,0.0
94,99.83,99.83,99.82,99.82,99.82,97.92,99.38,99.82,0.0,0.0
95,99.97,99.97,99.94,99.95,100.0,100.0,99.87,99.97,99.97,99.97
97,100.0,100.0,99.99,99.99,99.99,100.0,99.59,99.99,98.23,99.44
98,97.06,97.06,97.05,97.06,96.98,97.09,96.97,97.04,0.0,0.0
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,99.93,99.92,99.06,99.07,98.07,100.0,99.84,99.91,0.0,0.0
101,100.0,100.0,99.94,99.94,100.0,100.0,99.39,99.99,0.0,0.0
102,100.0,100.0,99.79,99.8,99.99,100.0,99.7,99.99,0.0,0.0
103,99.99,99.99,99.98,99.99,99.99,100.0,99.77,100.0,99.99,99.46
104,99.87,69.74,99.72,99.72,99.8,99.87,98.42,99.71,0.0,0.0
105,100.0,100.0,99.99,99.99,100.0,100.0,100.0,100.0,99.77,100.0
106,100.0,100.0,99.89,99.89,99.99,100.0,100.0,100.0,99.41,97.87
107,100.0,100.0,99.99,99.99,99.99,100.0,99.81,100.0,29.22,0.0
108,100.0,99.66,99.99,99.99,0.0,100.0,99.9,100.0,100.0,100.0
109,100.0,100.0,99.7,99.79,0.0,99.99,99.63,99.95,0.0,0.0
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,100.0,100.0,99.8,99.81,99.99,100.0,98.64,100.0,0.0,0.0
112,100.0,100.0,99.97,99.97,99.99,100.0,99.96,100.0,100.0,100.0
113,100.0,100.0,100.0,100.0,0.0,100.0,99.65,100.0,61.15,61.15
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,100.0,100.0,99.99,99.99,99.99,100.0,100.0,100.0,99.99,98.81
116,100.0,100.0,100.0,100.0,99.99,100.0,99.96,99.99,0.0,0.0
118,83.58,83.58,65.81,65.81,65.81,65.81,83.49,83.53,5.33,5.33
119,100.0,100.0,99.57,99.6,99.97,99.99,99.32,100.0,100.0,100.0
120,99.97,99.97,99.97,99.97,99.97,100.0,99.92,99.96,0.0,0.0
121,100.0,100.0,99.7,99.99,99.99,99.99,99.94,100.0,0.07,6.67
122,100.0,100.0,99.98,99.99,99.9,100.0,99.88,100.0,97.1,100.0
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,100.0,99.99,99.89,99.89,99.99,100.0,99.56,99.99,99.99,99.35
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,100.0,100.0,100.0,100.0,100.0,100.0,99.58,99.99,0.0,0.0
127,99.99,99.99,99.92,99.93,99.99,100.0,99.97,100.0,99.99,97.8
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,100.0,100.0,99.91,99.91,100.0,100.0,99.72,100.0,99.52,100.0
130,99.99,99.99,99.97,99.97,99.99,100.0,100.0,100.0,0.0,0.0
131,99.97,99.97,98.32,99.92,0.0,100.0,99.1,99.96,0.0,0.0
132,100.0,100.0,99.99,99.99,99.99,100.0,99.77,99.99,100.0,100.0
133,99.8,99.8,99.98,99.99,100.0,100.0,99.74,99.79,0.0,0.0
134,100.0,100.0,99.99,99.99,100.0,100.0,100.0,100.0,100.0,100.0
136,100.0,100.0,100.0,100.0,100.0,100.0,99.85,100.0,99.91,100.0
137,100.0,100.0,99.93,99.93,99.99,100.0,99.77,100.0,0.0,0.0
138,99.57,99.57,99.42,99.51,85.71,85.75,99.51,99.79,85.34,85.34
139,99.99,99.99,99.7,99.7,99.99,100.0,99.82,99.99,0.0,0.0
140,99.96,99.96,99.95,99.95,0.0,100.0,99.68,99.97,0.0,0.0
141,100.0,99.93,99.92,99.92,99.94,100.0,99.33,99.99,99.93,99.69
142,99.99,99.99,99.62,99.63,99.99,100.0,99.98,99.99,99.9,99.65
144,100.0,100.0,99.99,99.99,99.92,99.73,99.54,100.0,0.0,69.01
145,99.88,99.89,99.86,99.87,99.88,100.0,99.86,99.94,99.88,99.88
146,100.0,100.0,99.99,99.99,99.99,100.0,99.93,99.97,100.0,100.0
147,95.07,95.1,93.26,93.27,93.28,93.43,94.99,95.04,0.0,0.0
148,100.0,100.0,100.0,100.0,99.99,100.0,99.03,100.0,100.0,100.0
149,94.96,94.96,94.82,94.84,94.96,94.96,94.43,94.95,94.03,94.05
150,99.99,100.0,99.98,99.98,99.99,100.0,99.93,99.99,99.99,99.99
151,98.15,98.15,98.13,98.13,98.15,98.15,97.93,98.15,0.0,0.0
152,100.0,100.0,99.99,99.9,99.99,100.0,99.88,100.0,56.9,0.0
153,100.0,100.0,100.0,100.0,100.0,100.0,99.67,99.99,0.0,0.0
154,100.0,100.0,99.98,99.98,99.67,100.0,99.74,99.91,100.0,100.0
155,99.96,99.96,99.63,99.63,99.96,100.0,99.96,99.96,99.96,99.96
156,99.98,99.98,99.98,99.98,0.0,0.0,99.9,100.0,0.0,0.0
157,100.0,100.0,99.99,99.99,99.99,100.0,99.92,100.0,0.0,0.0
158,99.98,99.98,99.94,99.94,99.96,100.0,99.74,99.95,99.97,99.97
159,100.0,100.0,99.99,99.99,99.99,100.0,99.69,99.97,0.0,0.0
160,99.82,99.45,99.92,99.92,96.81,100.0,99.88,99.99,0.0,0.0
161,100.0,100.0,99.99,99.99,100.0,100.0,99.96,100.0,0.0,0.0
162,99.25,99.25,98.14,98.25,99.2,100.0,98.67,99.23,0.0,0.0
163,99.99,99.99,99.87,99.93,99.66,100.0,99.72,99.99,0.0,0.0
164,100.0,100.0,99.43,99.43,100.0,100.0,99.88,99.99,100.0,100.0
165,99.89,99.89,99.8,99.8,99.83,100.0,99.69,99.88,0.0,0.0
166,100.0,100.0,99.59,99.59,99.6,99.99,99.92,99.99,0.0,0.0
167,99.84,99.51,99.83,99.83,99.6,99.64,99.42,99.84,0.0,0.0
169,99.99,99.99,99.98,99.99,99.99,100.0,99.97,99.97,97.0,95.95
170,99.99,99.99,99.92,99.92,99.99,100.0,99.97,100.0,0.0,0.0
171,100.0,100.0,99.92,99.92,99.99,100.0,99.91,99.99,0.0,0.0
172,100.0,100.0,99.74,99.75,99.99,100.0,99.88,100.0,100.0,100.0
173,99.88,99.99,99.37,99.39,99.99,100.0,99.74,99.98,0.0,0.0
174,99.62,99.62,99.61,99.61,86.52,86.8,99.4,99.8,0.0,0.0
175,100.0,100.0,99.97,99.97,99.98,100.0,99.99,99.99,100.0,99.94
176,99.95,99.63,95.89,95.89,95.9,94.81,88.39,89.44,0.0,0.0
177,0.0,13.43,13.17,13.24,6.84,0.0,12.87,13.15,0.0,0.0
178,100.0,100.0,99.99,99.99,100.0,100.0,99.76,99.99,0.0,0.0
179,100.0,100.0,100.0,100.0,100.0,100.0,98.77,100.0,97.4,100.0
180,99.91,99.44,99.98,99.99,0.0,100.0,99.8,99.98,0.0,0.0
181,99.56,99.56,99.56,99.56,99.56,99.56,99.16,99.56,99.42,97.36
182,99.84,99.84,99.82,99.83,99.84,100.0,99.83,99.83,0.0,0.0
183,99.99,99.99,99.73,99.73,99.78,100.0,99.78,100.0,0.0,0.0
184,99.98,99.99,99.85,99.85,97.23,100.0,99.72,99.86,0.0,0.0
185,100.0,100.0,99.42,99.42,99.99,100.0,99.99,99.99,0.0,0.0
186,99.84,99.94,100.0,100.0,99.99,100.0,99.91,99.97,0.0,0.0
187,99.99,99.99,99.75,99.75,99.92,100.0,99.99,99.99,0.0,0.0
188,99.48,99.47,98.94,98.94,99.0,99.49,99.45,99.47,0.0,0.0
189,100.0,100.0,99.99,99.99,99.92,100.0,94.45,99.99,0.0,0.0
190,78.35,72.2,78.26,78.34,0.0,0.0,78.24,78.45,0.0,0.0
192,100.0,100.0,99.99,99.99,99.92,100.0,99.74,100.0,100.0,78.71
193,99.99,99.99,99.89,99.9,99.83,100.0,99.89,100.0,0.0,0.0
195,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16,0.0,0.0
196,99.77,99.99,99.98,99.99,99.21,100.0,98.98,99.9,0.0,0.0
197,99.98,99.98,99.84,99.84,99.89,100.0,99.84,99.98,99.98,99.98
198,99.19,99.37,99.17,99.19,5.9,100.0,99.32,99.46,0.09,0.09
199,100.0,100.0,100.0,100.0,99.99,100.0,99.48,99.99,100.0,100.0
200,100.0,100.0,99.99,99.99,99.99,100.0,99.91,100.0,0.0,0.0
201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,99.99,99.99,99.98,99.99,99.99,100.0,99.92,100.0,0.0,0.0
203,100.0,100.0,99.99,100.0,99.79,100.0,99.9,99.99,0.0,0.0
204,99.99,99.99,99.93,99.94,99.99,100.0,99.97,100.0,99.99,99.99
205,99.75,99.99,99.8,99.82,99.96,100.0,99.35,99.76,0.0,0.0
206,99.88,99.88,99.84,99.85,99.67,99.93,99.83,99.9,0.0,0.0
208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,100.0,100.0,99.99,99.99,100.0,100.0,99.94,100.0,0.0,0.0
212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,99.94,99.94,98.47,98.55,95.97,100.0,22.1,22.1,0.0,0.0
214,98.65,98.65,63.4,63.4,63.4,63.4,98.65,99.11,0.0,0.0
215,93.15,99.69,99.68,99.69,99.68,99.68,99.33,99.63,0.0,0.0
217,100.0,100.0,100.0,100.0,99.99,100.0,99.98,100.0,0.0,0.0
218,99.98,99.98,99.96,99.96,99.97,100.0,99.88,100.0,98.36,99.94
220,99.96,99.96,99.96,99.96,99.96,100.0,99.63,99.95,0.0,0.0
221,100.0,100.0,100.0,100.0,100.0,100.0,99.94,100.0,0.0,0.0
222,100.0,100.0,99.86,99.86,100.0,100.0,99.84,100.0,100.0,99.87
500,99.63,100.0,99.99,100.0,100.0,100.0,99.82,100.0,95.0,100.0
501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
726,100.0,100.0,99.99,99.94,99.99,100.0,99.87,100.0,0.0,0.0
900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
905,99.96,99.96,100.0,100.0,99.98,100.0,99.94,99.95,0.0,0.0
1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1401,100.0,100.0,99.99,99.99,99.99,100.0,99.92,100.0,0.0,0.0
1410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1415,100.0,100.0,100.0,100.0,99.99,100.0,99.78,100.0,100.0,100.0
1416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1601,14.44,14.44,6.66,6.66,14.41,14.44,14.44,14.48,14.44,0.0
1602,93.88,93.88,93.87,93.87,93.8,93.97,93.76,93.79,81.04,77.4
1710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1802,100.0,100.0,100.0,100.0,99.99,100.0,99.03,100.0,100.0,100.0
1900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1906,99.98,99.99,99.99,99.99,99.99,100.0,99.97,99.99,100.0,99.04
1910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920,99.99,99.99,94.82,94.82,99.96,100.0,99.77,100.0,99.99,99.99
2114,100.0,100.0,100.0,100.0,99.99,100.0,99.48,99.99,100.0,100.0
2115,51.66,58.2,58.2,58.2,58.2,58.2,57.92,58.2,0.0,0.0
2116,41.49,41.49,41.49,41.49,41.49,41.49,41.41,41.43,0.0,0.0
2117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2207,100.0,100.0,99.81,99.84,99.99,100.0,99.72,99.99,99.76,100.0
2230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2401,100.0,100.0,99.99,99.9,99.99,100.0,99.88,100.0,56.9,0.0
2415,100.0,100.0,100.0,100.0,99.99,100.0,99.87,99.99,0.0,0.0
2430,99.8,98.99,96.33,99.04,0.0,74.71,99.78,99.91,0.0,0.0
2500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2503,100.0,100.0,100.0,100.0,99.99,100.0,99.88,99.99,100.0,100.0
2510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2601,99.98,99.98,99.94,99.94,99.96,100.0,99.74,99.95,99.97,99.97
2902,100.0,100.0,99.99,99.99,99.99,100.0,99.69,99.97,0.0,0.0
11800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11803,100.0,99.99,99.82,99.82,99.9,100.0,100.0,100.0,61.13,16.29
11900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11901,99.9,99.9,99.89,99.89,99.89,99.91,99.7,99.89,0.0,0.0
12015,99.99,99.99,99.95,99.95,99.99,100.0,99.43,100.0,0.0,0.0
12202,5.33,5.33,5.32,5.32,5.32,5.32,5.32,5.32,5.33,5.33
12203,78.26,78.26,60.49,60.49,60.49,60.49,78.17,78.2,0.0,0.0
12210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12215,99.95,99.63,95.89,95.89,95.9,94.81,88.39,89.44,0.0,0.0
12216,0.0,0.0,0.0,0.0,0.0,0.0,31.16,31.36,0.0,0.0
12220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12231,4.39,4.39,4.38,4.38,4.38,4.38,4.38,4.38,0.0,0.0
12300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12302,100.0,100.0,90.17,90.17,99.92,100.0,99.61,99.91,29.12,29.12
12310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12311,99.99,99.98,99.27,99.32,99.99,100.0,98.93,99.87,0.0,0.0
12322,100.0,100.0,100.0,100.0,0.0,100.0,99.65,100.0,61.15,61.15
12323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12351,100.0,100.0,99.99,99.99,100.0,100.0,99.76,99.99,0.0,0.0
12411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12504,100.0,100.0,100.0,100.0,99.99,100.0,99.86,99.99,0.0,0.0
12505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12513,100.0,100.0,99.85,99.87,0.0,100.0,99.66,99.88,0.0,0.0
12530,99.98,99.98,99.98,99.98,0.0,0.0,99.9,100.0,0.0,0.0
12610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12615,94.3,94.3,93.89,93.89,94.39,94.3,94.07,94.39,94.3,94.3
12616,36.32,36.32,36.32,36.32,36.32,36.32,36.32,36.32,36.32,36.32
12700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12711,100.0,100.0,100.0,100.0,100.0,100.0,98.77,100.0,97.4,100.0
12720,0.0,0.0,16.16,16.16,16.09,14.71,0.0,0.13,0.0,0.0
12721,5.32,5.32,0.0,0.0,0.0,0.0,5.32,5.32,0.0,0.0
12810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12811,95.07,95.1,93.26,93.27,93.28,93.43,94.99,95.04,0.0,0.0
13000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13116,100.0,99.99,99.89,99.89,99.99,100.0,99.56,99.99,99.99,99.35
13120,99.96,99.96,99.89,99.44,99.99,100.0,99.88,99.99,0.0,0.0
13250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13302,99.92,99.92,99.81,99.81,60.08,99.93,99.69,99.93,0.0,0.0
13305,100.0,100.0,100.0,100.0,99.99,100.0,99.98,100.0,0.0,0.0
13308,99.92,99.92,99.97,99.97,99.06,100.0,99.92,99.92,0.0,0.0
13312,100.0,100.0,99.99,100.0,99.78,100.0,99.72,100.0,0.0,0.0
13400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13515,100.0,100.0,99.99,100.0,100.0,100.0,99.35,99.97,0.0,0.0
13605,99.99,99.99,99.99,99.99,99.99,100.0,99.78,99.99,0.0,0.0
13606,100.0,100.0,99.99,99.99,99.92,100.0,99.69,99.99,0.0,0.0
13640,40.41,40.41,39.7,39.72,40.35,40.48,40.44,40.44,0.0,0.0
13702,99.72,99.72,99.71,99.71,99.72,100.0,99.63,99.73,98.75,99.11
13706,99.96,99.96,99.95,99.95,0.0,100.0,99.68,99.97,0.0,0.0
13707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13805,17.31,17.31,16.54,16.55,16.69,16.78,17.29,17.31,0.0,0.0
13811,99.91,99.44,99.98,99.99,0.0,100.0,99.8,99.98,0.0,0.0
13906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13907,99.99,100.0,99.98,99.99,99.99,100.0,99.94,99.99,100.0,100.0
14103,58.24,58.24,58.24,58.24,58.24,58.23,58.24,58.24,58.24,58.15
14104,41.33,41.33,41.32,41.33,41.33,41.33,40.92,41.33,41.18,39.21
14110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14115,100.0,100.0,99.84,99.84,99.99,100.0,99.92,100.0,93.66,100.0
14120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14302,100.0,100.0,99.57,99.6,99.97,99.99,99.32,100.0,100.0,100.0
14305,99.72,99.99,99.62,99.62,99.98,99.99,99.88,100.0,0.0,0.0
14308,99.16,99.01,77.81,78.02,0.0,0.0,0.0,72.24,0.0,0.0
14311,99.25,99.25,98.85,98.86,99.17,99.94,99.27,99.32,99.26,99.26
14400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14403,99.94,99.94,100.0,100.0,100.0,100.0,99.67,99.87,0.0,0.0
14500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14513,100.0,100.0,99.67,99.67,100.0,100.0,100.0,100.0,0.0,0.0
14520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14521,99.57,99.57,99.42,99.51,85.71,85.75,99.51,99.79,85.34,85.34
14525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14603,100.0,100.0,100.0,100.0,100.0,100.0,99.58,99.99,0.0,0.0
14620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14622,100.0,100.0,99.99,99.99,100.0,100.0,99.94,100.0,0.0,0.0
14630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14631,100.0,100.0,100.0,100.0,100.0,100.0,99.85,100.0,99.91,100.0
14701,99.45,99.87,99.87,99.87,99.87,100.0,99.83,99.87,0.0,0.0
14800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14802,78.5,78.5,99.95,99.96,99.98,100.0,78.3,78.5,63.89,54.74
14806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14812,99.77,99.99,99.98,99.99,99.21,100.0,98.98,99.9,0.0,0.0
14820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14822,99.99,99.99,99.92,99.93,99.99,100.0,99.97,100.0,99.99,97.8
14825,99.98,99.97,99.85,99.86,12.33,100.0,99.91,99.97,0.0,0.0
14833,99.99,99.99,99.7,99.7,99.99,100.0,99.82,99.99,0.0,0.0
14912,99.69,99.79,99.79,99.79,0.0,99.79,99.58,99.77,0.0,0.0
15001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15002,99.99,99.99,99.99,99.99,99.99,100.0,99.89,99.99,100.0,99.49
15010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15105,99.96,99.96,99.47,99.47,99.95,99.95,99.85,99.95,95.13,99.47
15201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15210,99.99,99.99,99.99,99.99,99.99,100.0,99.9,99.99,0.0,0.0
15310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15321,99.88,99.38,99.58,99.6,99.51,99.93,99.65,99.89,0.0,0.0
15340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15344,100.0,100.0,99.99,100.0,99.99,100.0,99.52,100.0,0.0,0.0
15400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15402,100.0,100.0,100.0,100.0,100.0,100.0,99.82,100.0,0.0,0.0
15410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15411,99.94,99.94,98.47,98.55,95.97,100.0,22.1,22.1,0.0,0.0
15412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15430,99.72,99.64,99.46,99.47,98.84,99.87,99.05,99.16,0.0,0.0
15431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15501,100.0,100.0,99.96,99.96,99.93,100.0,98.82,99.91,100.0,93.69
15504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15509,99.93,98.7,99.93,99.93,0.0,99.93,99.66,99.92,0.0,0.0
15515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15610,100.0,100.0,99.56,99.57,99.99,100.0,99.55,100.0,0.0,0.0
15623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15702,99.99,99.99,99.99,99.99,99.78,100.0,99.88,100.0,99.99,99.74
15710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15712,97.06,97.06,97.05,97.06,96.98,97.09,96.97,97.04,0.0,0.0
15715,99.87,99.87,99.86,99.87,99.53,100.0,99.7,99.87,0.0,0.0
15721,100.0,100.0,99.63,99.63,99.99,100.0,99.82,99.98,0.0,0.0
15800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15901,99.84,99.84,99.82,99.83,99.84,100.0,99.83,99.83,0.0,0.0
15905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
